[0.26876410520872057, -9.214515808389143, -20.746976199373506, -29.33643683041992, 0.1, 0.1, -0.0928289632818032]
[6.54038258912766, -10.988736543011324, -23.143652241992346, -28.8322773762862, 0.1, 0.1, 0.4853389615719141]
[9.37765163531807, -15.735180303751374, -25.58989522365933, -25.81075028011421, 0.1, 0.1, -1.0205318511373667]
[8.521749046999098, -15.176319948880737, -24.242021950920233, -24.34743247743581, 0.1, 0.1, -1.0205318511373667]
[8.967152930024442, -16.855432822974517, -26.786972527377756, -22.339743723792584, 8.514600383133166, 0.1, -1.5438455981049433]
[8.77041218346492, -18.90559600309884, -29.16227864590494, -21.491926367749013, 7.908416704724858, 0.3905932761849533, 0.0798285476926653]
[9.424377735260434, -20.95283404918184, -27.588385464167835, -21.18056784164373, 7.849109703274881, 0.3905932761849533, -0.32644438703323286]
[8.577074700121752, -20.59832257632273, -27.156097383447634, -20.37272077037157, 8.360959967209606, 0.3905932761849533, -1.1650067713496168]
[9.30501041756961, -20.610388596655792, -30.49443973242241, -21.967383956931734, 8.360959967209606, 0.3905932761849533, -0.35389473156583584]
[8.701428166481627, -20.205163930738994, -31.495998194312612, -24.199758978288553, 7.752768696805137, -0.531242067110031, -1.2063391798529337]
