[5.844246551151247, -11.517107308197211, -21.621493385375754, -30.45879671673144, 0.1, 0.1, 0.0446206916618328]
[7.831196822611285, -12.433150808430755, -23.65818464239397, -27.9646600725479, 0.1, 0.1, -0.2864691365963832]
[7.23420967374292, -13.512109036364572, -23.930777690095095, -26.485174651581264, 0.1, -0.8612649131220258, -0.5446570534972193]
[9.22189844659707, -14.747790408876805, -25.742292725652284, -26.039569344768644, 0.1, -0.8612649131220258, 0.014188007730781028]
[9.570545745829898, -16.648830123623767, -26.828774666190395, -26.131189718175605, 0.1, -0.8612649131220258, -0.9385346814565347]
[9.295182737591995, -17.746706211827878, -26.06600074999286, -25.059135339278285, 0.1, -0.8612649131220258, -0.9047457918606531]
[9.943846821633683, -18.749909264220783, -26.377222218626425, -24.892118102433592, 0.1, -0.8612649131220258, -1.2797719331154631]
[8.734163110073299, -19.745042341672672, -26.153219958160115, -22.19164449790229, 0.1, -0.8612649131220258, -0.574723279305]
[9.301141007893087, -18.29193590760246, -29.200609608477798, -23.13191114091786, 0.1, -0.8612649131220258, -0.043691069925062276]
[9.629726824325788, -18.677663078744192, -29.90790028442719, -23.33834885106219, 0.1, -0.8612649131220258, -0.7183421622291131]
[8.956642448243146, -18.74675770913848, -28.522695651514177, -21.836757515045456, 0.1, -0.8612649131220258, -0.755570247864422]
[8.832599024927694, -18.29147476023311, -30.185509010524772, -21.03913046501377, 0.1, -0.8612649131220258, 0.03952837780842647]
[9.95018310325649, -20.263497815254834, -28.950967058858947, -20.730451632897513, 5.742600085962145, -0.8612649131220258, 0.0856000173919007]
[8.641429345459134, -20.377904113986656, -30.53646971650072, -22.388246342782338, 5.742600085962145, -0.8612649131220258, -1.360524805487659]
[8.953549963199425, -20.58155893516046, -31.072191201745323, -22.51210095943034, 5.742600085962145, -0.8612649131220258, -1.062549106209223]
[10.308383640732194, -19.49804349225841, -28.946521437241504, -19.82166104868879, 5.742600085962145, -0.8612649131220258, 0.5689286006181239]
[7.9011018374835364, -18.86651105687358, -28.768081151812428, -19.875158179958163, 5.742600085962145, -0.8612649131220258, -2.2267274071197383]
[9.582753207280247, -19.68963063089782, -28.454435464721055, -19.627955426294122, 5.742600085962145, -0.8612649131220258, -1.4475134367519487]
[8.114355152080616, -20.134060864658533, -30.405795591933455, -22.018740531483775, 5.742600085962145, -0.8612649131220258, -1.1637892452691316]
[8.891838643060101, -20.830405262533418, -29.891541865094002, -20.3134298525142, 5.742600085962145, -0.8612649131220258, -0.05597680475244293]
